tgt_acc,src_acc,Gen_type,NSD,arch,ft,size
67.2300338674901,90.32606958455618,OOD,-0.25569623280735554,ed,adapter,base
38.493932277850035,63.72686974055479,OOD,-0.39595444693005066,eo,lora,large
64.90695262298762,90.86591561213554,OOD,-0.285684272416895,eo,plain,large
70.47767871412023,93.61981067298618,OOD,-0.24719268061437732,ed,adapter,large
70.42244740350165,94.53874645949575,OOD,-0.25509433919061436,eo,plain,large
62.449966080351956,85.61224433817232,OOD,-0.27054866318336773,do,plain,large
47.81352829559824,75.07324302581135,OOD,-0.363108261099641,do,adapter,base
14.185962650781272,31.53666461545774,OOD,-0.5501755552225391,eo,lora,base
59.76912946690159,85.64345012136937,OOD,-0.30211674819031764,eo,adapter,large
46.63941705215251,71.01098176882412,OOD,-0.34320838987993596,do,lora,base
43.431434499063954,78.20741729961101,OOD,-0.44466348591107385,eo,lora,base
56.284849583802604,82.86468745680955,OOD,-0.3207619396001559,do,lora,large
67.11386111902966,90.40204541577886,OOD,-0.25760682946543656,ed,adapter,base
55.53223528565293,85.91436755732583,OOD,-0.35363272914045035,eo,adapter,base
61.88853710436078,87.64819374187704,OOD,-0.2938983170991311,eo,plain,base
64.59251477691647,90.61014667454701,OOD,-0.287138172185953,eo,plain,large
45.95593107592721,71.02618018104151,OOD,-0.3529719469808418,eo,lora,large
69.15160970036385,93.73273142462062,OOD,-0.2622469371227572,ed,adapter,large
70.1253145487696,94.56062947902404,OOD,-0.25840897067711277,eo,plain,large
67.68274646489793,91.07124583116953,OOD,-0.2568154103176525,ed,plain,base
66.87387367517087,93.56491002282576,OOD,-0.28526758953910647,eo,adapter,large
60.39476792202543,83.82134695143505,OOD,-0.2794822545977776,do,plain,base
55.73876733758579,83.3043714260768,OOD,-0.3309022517858185,do,adapter,large
69.2096879311775,92.78474884961747,OOD,-0.25408336187501757,ed,lora,large
63.81005009469022,92.04818897552668,OOD,-0.30677560520331676,eo,plain,base
81.71002345896954,86.0867300543667,ROB,-0.050840664904255435,do,plain,large
62.17141515535999,72.40959757259958,ROB,-0.14139261590253346,do,lora,base
42.24397985501918,63.72686974055479,ROB,-0.33710882039235385,eo,lora,large
82.3624438601096,93.61981067298618,ROB,-0.12024556268542931,ed,adapter,large
65.70437392347986,75.6014767047343,ROB,-0.13091150084155245,do,adapter,base
74.99042985968423,90.32606958455618,ROB,-0.169780881592727,ed,adapter,base
83.64804282358125,94.56062947902404,ROB,-0.11540306695889206,eo,plain,large
49.91427226506458,78.75401392527027,ROB,-0.3662002763131761,eo,lora,base
68.32683475649615,88.64243081975565,ROB,-0.22918590877284217,eo,lora,large
84.49688800625361,93.90556845561905,ROB,-0.10019299817999712,ed,plain,large
61.112670993830164,87.50124661771292,ROB,-0.30157942479577093,eo,plain,base
70.86304065388909,87.86478777757003,ROB,-0.19349898353730638,ed,lora,base
63.92888841105902,85.8246279167004,ROB,-0.2551218692948244,eo,adapter,base
46.22188717433175,78.1528037955925,ROB,-0.4085703272370828,eo,adapter,base
79.17149175828716,83.40135071825038,ROB,-0.05071691193890485,do,adapter,large
79.82181551133571,92.76894827560295,ROB,-0.13956321597829485,ed,lora,large
72.90003213635629,92.04818897552668,ROB,-0.20802317842734977,eo,plain,base
16.734852268949158,21.68103296371341,ROB,-0.2281339963387564,eo,lora,base
45.22616798647571,77.60637814157137,ROB,-0.41723645569474876,eo,adapter,base
78.29269597868077,83.61725441909708,ROB,-0.06367774782139046,do,plain,base
79.67941239551253,92.78474884961747,ROB,-0.14124451072606392,ed,lora,large
72.74282592183026,92.00719444864934,ROB,-0.20937893653056477,eo,plain,base
75.15130271042996,91.07124583116953,ROB,-0.17480756934249497,ed,plain,base
63.40702622770193,85.63786820566877,ROB,-0.25959125844395176,eo,adapter,large
61.20130552118408,71.01098176882412,ROB,-0.1381430872139663,do,lora,base
48.0299127364217,71.02618018104151,ROB,-0.3237717048277648,eo,lora,large
82.79688941719648,93.73273142462062,ROB,-0.11667047189613469,ed,adapter,large
84.24603119592051,94.53874645949575,ROB,-0.1088729822325819,eo,plain,large
73.66296301369749,90.40204541577886,ROB,-0.18516265118886027,ed,adapter,base
70.24946682000122,88.3214117222567,ROB,-0.2046156707626698,eo,lora,large
62.110735152426,87.77515214797675,ROB,-0.2923881801114295,eo,plain,base
72.09328045438649,90.62855198636593,ROB,-0.2045191181556986,eo,plain,large
77.8476138034723,82.86468745680955,ROB,-0.060545375929309225,do,lora,large
63.72293234334101,85.91436755732583,ROB,-0.25829713754428474,eo,adapter,base
82.37355931353835,93.29755702371244,ROB,-0.11708771439103872,eo,adapter,large
78.54861766519262,83.82134695143505,ROB,-0.06290437314610765,do,plain,base
78.95518900203244,83.3043714260768,ROB,-0.052208333723564135,do,adapter,large
